POID,NCES ID - Clean,GovSpend ID,Disrict Name,State,Competitor,PO Spend,PO Date
2007325726,4838730,56061,San Antonio Independent School District,Texas,Proximity Learning,"$12,016.00",2019-09-26T12:00:00.000Z
1631085623,1302460,55854,Grady County School District,Georgia,Elevate K12,"$8,075.00",2019-09-25T12:00:00.000Z
2037857316,4845090,169567,West Orange-Cove Consolidated Independent School District,Texas,Proximity Learning,"$118,757.00",2019-09-24T12:00:00.000Z
1648316063,4812220,78079,Burnet Consolidated Independent School District,Texas,Proximity Learning,"$18,500.00",2019-09-12T12:00:00.000Z
1666332675,1724720,167716,Prairie-Hills Elementary School District 144,Illinois,Proximity Learning,"$98,331.00",2019-09-10T12:00:00.000Z
1711173490,1709930,80403,Chicago Public School District 299,Illinois,Proximity Learning,"$147,448.00",2019-09-10T12:00:00.000Z
1711178221,1709930,80403,Chicago Public School District 299,Illinois,Proximity Learning,"$66,550.00",2019-09-10T12:00:00.000Z
1711172788,1709930,80403,Chicago Public School District 299,Illinois,Proximity Learning,"$113,904.00",2019-09-10T12:00:00.000Z
1711175356,1709930,80403,Chicago Public School District 299,Illinois,Proximity Learning,"$97,356.00",2019-09-10T12:00:00.000Z
1711173488,1709930,80403,Chicago Public School District 299,Illinois,Proximity Learning,"$16,352.00",2019-09-10T12:00:00.000Z
1711173489,1709930,80403,Chicago Public School District 299,Illinois,Proximity Learning,"$114,940.00",2019-09-10T12:00:00.000Z
1649021682,2200750,74347,Iberville Parish School District,Louisiana,Elevate K12,"$8,787.50",2019-09-09T12:00:00.000Z
1631721180,4827030,78166,Leander Independent School District,Texas,Proximity Learning,"$13,777.00",2019-09-09T12:00:00.000Z
1638954360,4820010,93811,Frisco Independent School District,Texas,Proximity Learning,"$2,425.00",2019-09-06T12:00:00.000Z
2167367581,4502580,169602,South Middle School,South Carolina,Proximity Learning,"$26,133.33",2023-02-09T12:00:00.000Z
1638153737,4816410,77809,Dayton Independent School District,Texas,Proximity Learning,"$41,688.00",2019-09-03T12:00:00.000Z
1640221098,1730630,73883,Pana Community Unit School District 8,Illinois,Proximity Learning,"$3,500.00",2019-09-01T12:00:00.000Z
1654894448,5103000,53710,Portsmouth City Public Schools,Virginia,Proximity Learning,"$41,690.00",2019-08-30T12:00:00.000Z
1655786515,4503330,69549,Pickens County School District,South Carolina,Elevate K12,"$32,500.00",2019-08-29T12:00:00.000Z
1671739406,1731230,19503,Peoria School District 150,Illinois,Elevate K12,"$94,080.00",2019-08-28T12:00:00.000Z
1652913977,5400090,78644,Boone County School District,West Virginia,Proximity Learning,"$27,150.00",2019-08-26T12:00:00.000Z
1605087373,2200750,74347,Iberville Parish School District,Louisiana,Elevate K12,"$21,900.00",2019-08-26T12:00:00.000Z
1715197784,4846680,78647,Ysleta Independent School District,Texas,Proximity Learning,"$41,688.00",2019-08-21T12:00:00.000Z
1647919874,4828500,78150,Lubbock Independent School District,Texas,Proximity Learning,"$40,592.00",2019-08-21T12:00:00.000Z
1711288486,1709930,80403,Chicago Public School District 299,Illinois,Elevate K12,"$7,600.00",2019-08-19T12:00:00.000Z
1621284478,4818000,77986,Ector County Independent School District,Texas,Proximity Learning,"$1,697,680.00",2019-08-19T12:00:00.000Z
1627144039,5400810,33785,McDowell County School District,West Virginia,Proximity Learning,"$92,950.00",2019-08-15T12:00:00.000Z
2037861307,4845090,169567,West Orange-Cove Consolidated Independent School District,Texas,Proximity Learning,"$115,738.00",2019-08-15T12:00:00.000Z
1816330987,3904380,54571,Columbus City School District,Ohio,Proximity Learning,"$16,900.00",2019-08-14T12:00:00.000Z
1714862969,1301860,55242,Douglas County School District,Georgia,Elevate K12,"$110,000.00",2019-08-08T12:00:00.000Z
1638897424,4820010,93811,Frisco Independent School District,Texas,Proximity Learning,"$12,250.00",2019-08-07T12:00:00.000Z
1633346615,4810710,78042,Boerne Independent School District,Texas,Proximity Learning,"$10,422.00",2019-07-31T12:00:00.000Z
1673374538,3411160,75953,Neptune Township School District,New Jersey,Proximity Learning,"$40,350.00",2019-07-31T12:00:00.000Z
1724597059,1301860,55242,Douglas County School District,Georgia,Elevate K12,"$240,000.00",2019-07-31T12:00:00.000Z
1589015024,4819650,55995,Fort Bend Independent School District,Texas,Proximity Learning,"$50,600.00",2019-07-29T12:00:00.000Z
1590487600,0401380,72402,Buckeye Elementary District,Arizona,Elevate K12,"$78,000.00",2019-07-25T12:00:00.000Z
1711202726,1709930,80403,Chicago Public School District 299,Illinois,Proximity Learning,"$3,500.00",2019-07-24T12:00:00.000Z
1711288484,1709930,80403,Chicago Public School District 299,Illinois,Elevate K12,"$6,250.00",2019-07-23T12:00:00.000Z
1638604078,4816860,77788,Desoto Independent School District,Texas,Proximity Learning,"$15,761.00",2019-07-22T12:00:00.000Z
1715197785,4846680,78647,Ysleta Independent School District,Texas,Proximity Learning,"$112,000.00",2019-07-22T12:00:00.000Z
1711288483,1709930,80403,Chicago Public School District 299,Illinois,Elevate K12,"$2,105.00",2019-07-15T12:00:00.000Z
1711288482,1709930,80403,Chicago Public School District 299,Illinois,Elevate K12,"$3,620.00",2019-07-12T12:00:00.000Z
1655787011,4503330,69549,Pickens County School District,South Carolina,Elevate K12,"$32,500.00",2019-07-10T12:00:00.000Z
1631757984,3409390,75985,Manalapan-Englishtown Regional School District,New Jersey,Proximity Learning,"$45,760.00",2019-07-01T12:00:00.000Z
1633277661,3410320,75818,Millville City School District,New Jersey,Proximity Learning,"$12,057.00",2019-06-27T12:00:00.000Z
1638881078,4820010,93811,Frisco Independent School District,Texas,Elevate K12,"$78,000.00",2019-06-25T12:00:00.000Z
1569860369,2201440,74372,St. Charles Parish School District,Louisiana,Elevate K12,"$37,800.00",2019-06-18T12:00:00.000Z
1952016683,2201470,74394,St. Helena Parish School District,Louisiana,Proximity Learning,"$84,000.00",2019-06-18T12:00:00.000Z
1608192539,5100060,78776,Accomack County Public Schools,Virginia,Proximity Learning,"$13,575.00",2019-06-12T12:00:00.000Z
1600088896,4222560,77543,Spring-Ford Area School District,Pennsylvania,Proximity Learning,"$24,500.00",2019-06-12T12:00:00.000Z
1656089639,3626520,76490,Sewanhaka Central High School District,New York,Proximity Learning,"$20,244.00",2019-06-12T12:00:00.000Z
1657334060,4502100,54167,Fairfield County School District,South Carolina,Proximity Learning,"$3,725.00",2019-06-07T12:00:00.000Z
1657334061,4502100,54167,Fairfield County School District,South Carolina,Proximity Learning,"$3,725.00",2019-06-07T12:00:00.000Z
1657334059,4502100,54167,Fairfield County School District,South Carolina,Proximity Learning,"$3,725.00",2019-06-07T12:00:00.000Z
1747993805,4829850,78363,McKinney Independent School District,Texas,Elevate K12,"$4,900.00",2019-06-06T12:00:00.000Z
1610316296,1704680,73667,Aurora East Unit School District 131,Illinois,Elevate K12,"$48,000.00",2019-06-05T12:00:00.000Z
2324232049,5103240,33033,Richmond City Public Schools,Virginia,Proximity Learning,"$6,000.00",2019-06-04T12:00:00.000Z
1937942106,1700092,73633,Georgetown-Ridge Farm Consolidated Unit School District 4,Illinois,Proximity Learning,"$2,871.00",2019-05-29T12:00:00.000Z
1638964837,4820010,93811,Frisco Independent School District,Texas,Proximity Learning,"$3,345.00",2019-05-28T12:00:00.000Z
1578617198,4800055,162360,Life School,Texas,Proximity Learning,"$4,584.00",2019-05-23T12:00:00.000Z
1573155897,4502310,54151,Greenville County School District,South Carolina,Proximity Learning,"$2,535.00",2019-05-23T12:00:00.000Z
1573155898,4502310,54151,Greenville County School District,South Carolina,Proximity Learning,"$3,637.00",2019-05-23T12:00:00.000Z
1937942105,1700092,73633,Georgetown-Ridge Farm Consolidated Unit School District 4,Illinois,Proximity Learning,"$2,871.00",2019-05-20T12:00:00.000Z
1711288475,1709930,80403,Chicago Public School District 299,Illinois,Elevate K12,"$5,700.00",2019-05-16T12:00:00.000Z
2056602934,1713320,73646,East St. Louis School District 189,Illinois,Proximity Learning,"$6,786.90",2019-05-10T12:00:00.000Z
2056602931,1713320,73646,East St. Louis School District 189,Illinois,Proximity Learning,"$6,786.90",2019-05-10T12:00:00.000Z
2056602930,1713320,73646,East St. Louis School District 189,Illinois,Proximity Learning,"$6,786.90",2019-05-10T12:00:00.000Z
2056602932,1713320,73646,East St. Louis School District 189,Illinois,Proximity Learning,"$6,786.90",2019-05-10T12:00:00.000Z
1566858534,4830570,77977,Midland Independent School District,Texas,Proximity Learning,"$60,500.00",2019-05-10T12:00:00.000Z
1569859556,2201440,74372,St. Charles Parish School District,Louisiana,Elevate K12,"$37,800.00",2019-05-09T12:00:00.000Z
1567000447,0401380,72402,Buckeye Elementary District,Arizona,Elevate K12,"$67,080.02",2019-05-09T12:00:00.000Z
1578617197,4800055,162360,Life School,Texas,Proximity Learning,"$18,332.00",2019-05-09T12:00:00.000Z
1711288459,1709930,80403,Chicago Public School District 299,Illinois,Elevate K12,"$22,239.00",2019-05-09T12:00:00.000Z
1589010716,4819650,55995,Fort Bend Independent School District,Texas,Elevate K12,"$4,500.00",2019-05-07T12:00:00.000Z
1638964834,4820010,93811,Frisco Independent School District,Texas,Proximity Learning,"$25,522.00",2019-05-03T12:00:00.000Z
2263451042,3904659,55558,Richmond Heights Local School District,Ohio,Proximity Learning,"$81,450.00",2019-04-30T12:00:00.000Z
2324226852,5103240,33033,Richmond City Public Schools,Virginia,Proximity Learning,"$6,000.00",2019-04-30T12:00:00.000Z
1557685747,5103000,53710,Portsmouth City Public Schools,Virginia,Proximity Learning,"$4,914.00",2019-04-26T12:00:00.000Z
1711288471,1709930,80403,Chicago Public School District 299,Illinois,Elevate K12,"$11,850.00",2019-04-25T12:00:00.000Z
1747986600,4829850,78363,McKinney Independent School District,Texas,Elevate K12,"$4,900.00",2019-04-25T12:00:00.000Z
1574820604,3700720,53577,Chapel Hill-Carrboro Schools,North Carolina,Elevate K12,"$2,000.00",2019-04-24T12:00:00.000Z
1569859257,2201440,74372,St. Charles Parish School District,Louisiana,Elevate K12,"$32,640.00",2019-04-23T12:00:00.000Z
1568340672,4808940,56078,Austin Independent School District,Texas,Proximity Learning,"$17,600.00",2019-04-19T12:00:00.000Z
1567000146,0401380,72402,Buckeye Elementary District,Arizona,Elevate K12,"$33,540.00",2019-04-18T12:00:00.000Z
1566858535,4830570,77977,Midland Independent School District,Texas,Proximity Learning,"$30,250.00",2019-04-18T12:00:00.000Z
1558210888,2200840,74355,Jefferson Parish School District,Louisiana,Elevate K12,"$18,000.00",2019-04-17T12:00:00.000Z
1574737963,1302310,55850,Gainesville City School District,Georgia,Proximity Learning,"$2,042.50",2019-04-17T12:00:00.000Z
1937942104,1700092,73633,Georgetown-Ridge Farm Consolidated Unit School District 4,Illinois,Proximity Learning,"$2,871.00",2019-04-12T12:00:00.000Z
1573153836,4502310,54151,Greenville County School District,South Carolina,Proximity Learning,"$5,069.00",2019-04-12T12:00:00.000Z
1711288466,1709930,80403,Chicago Public School District 299,Illinois,Elevate K12,"$13,680.00",2019-04-11T12:00:00.000Z
1570408054,1304350,73334,Randolph County School District,Georgia,Proximity Learning,"$23,470.00",2019-04-10T12:00:00.000Z
1711288464,1709930,80403,Chicago Public School District 299,Illinois,Elevate K12,"$22,800.00",2019-04-09T12:00:00.000Z
1573153684,4502310,54151,Greenville County School District,South Carolina,Proximity Learning,"$3,637.00",2019-04-09T12:00:00.000Z
1711288481,1709930,80403,Chicago Public School District 299,Illinois,Elevate K12,"$18,240.00",2019-04-08T12:00:00.000Z
1560454990,5400090,78644,Boone County School District,West Virginia,Proximity Learning,"$3,563.00",2019-04-08T12:00:00.000Z
1560454989,5400090,78644,Boone County School District,West Virginia,Proximity Learning,"$3,563.00",2019-04-08T12:00:00.000Z
1567000082,0401380,72402,Buckeye Elementary District,Arizona,Elevate K12,"$33,540.00",2019-04-04T12:00:00.000Z
1711288472,1709930,80403,Chicago Public School District 299,Illinois,Elevate K12,"$19,000.00",2019-04-04T12:00:00.000Z
1711288463,1709930,80403,Chicago Public School District 299,Illinois,Elevate K12,"$11,400.00",2019-04-04T12:00:00.000Z
1747985336,4829850,78363,McKinney Independent School District,Texas,Elevate K12,"$5,000.00",2019-04-04T12:00:00.000Z
1711288454,1709930,80403,Chicago Public School District 299,Illinois,Elevate K12,"$24,225.00",2019-04-03T12:00:00.000Z
2263449601,3904659,55558,Richmond Heights Local School District,Ohio,Proximity Learning,"$13,000.00",2019-03-31T12:00:00.000Z
2324217910,5103240,33033,Richmond City Public Schools,Virginia,Proximity Learning,"$6,000.00",2019-03-28T12:00:00.000Z
1711288458,1709930,80403,Chicago Public School District 299,Illinois,Elevate K12,"$24,700.00",2019-03-28T12:00:00.000Z
1711288453,1709930,80403,Chicago Public School District 299,Illinois,Elevate K12,"$21,375.00",2019-03-28T12:00:00.000Z
1711288480,1709930,80403,Chicago Public School District 299,Illinois,Elevate K12,"$14,535.00",2019-03-28T12:00:00.000Z
1711288470,1709930,80403,Chicago Public School District 299,Illinois,Elevate K12,"$14,250.00",2019-03-28T12:00:00.000Z
1575681718,4816230,56079,Dallas Independent School District,Texas,Proximity Learning,"$39,936.00",2019-03-28T12:00:00.000Z
1711288476,1709930,80403,Chicago Public School District 299,Illinois,Elevate K12,"$23,750.00",2019-03-27T12:00:00.000Z
1589007113,4819650,55995,Fort Bend Independent School District,Texas,Elevate K12,"$40,000.00",2019-03-27T12:00:00.000Z
1711288479,1709930,80403,Chicago Public School District 299,Illinois,Elevate K12,"$9,500.00",2019-03-26T12:00:00.000Z
1711288467,1709930,80403,Chicago Public School District 299,Illinois,Elevate K12,"$14,250.00",2019-03-26T12:00:00.000Z
1711288477,1709930,80403,Chicago Public School District 299,Illinois,Elevate K12,"$8,721.00",2019-03-22T12:00:00.000Z
1711288474,1709930,80403,Chicago Public School District 299,Illinois,Elevate K12,"$24,510.00",2019-03-22T12:00:00.000Z
1711288461,1709930,80403,Chicago Public School District 299,Illinois,Elevate K12,"$28,500.00",2019-03-22T12:00:00.000Z
1711288465,1709930,80403,Chicago Public School District 299,Illinois,Elevate K12,"$15,000.00",2019-03-20T12:00:00.000Z
1573800237,4844150,78545,Victoria Independent School District,Texas,Elevate K12,"$16,000.00",2019-03-19T12:00:00.000Z
1652762045,1303870,42974,Muscogee County School District,Georgia,Proximity Learning,"$364,745.00",2019-03-19T12:00:00.000Z
1937942103,1700092,73633,Georgetown-Ridge Farm Consolidated Unit School District 4,Illinois,Proximity Learning,"$2,871.00",2019-03-18T12:00:00.000Z
2037857132,4845090,169567,West Orange-Cove Consolidated Independent School District,Texas,Proximity Learning,"$85,500.00",2019-03-18T12:00:00.000Z
1552013258,2621150,74870,Lansing Public School District,Michigan,Proximity Learning,"$45,000.00",2019-03-14T12:00:00.000Z
1543254735,1302310,55850,Gainesville City School District,Georgia,Proximity Learning,"$2,042.50",2019-03-12T12:00:00.000Z
1711288462,1709930,80403,Chicago Public School District 299,Illinois,Elevate K12,"$66,975.00",2019-03-12T12:00:00.000Z
1711288469,1709930,80403,Chicago Public School District 299,Illinois,Elevate K12,"$19,000.00",2019-03-12T12:00:00.000Z
1711288468,1709930,80403,Chicago Public School District 299,Illinois,Elevate K12,"$14,400.00",2019-03-12T12:00:00.000Z
1711288457,1709930,80403,Chicago Public School District 299,Illinois,Elevate K12,"$15,200.00",2019-03-12T12:00:00.000Z
2167366825,4502580,169602,South Middle School,South Carolina,Proximity Learning,"$26,133.33",2022-11-17T12:00:00.000Z
1711288478,1709930,80403,Chicago Public School District 299,Illinois,Elevate K12,"$22,895.00",2019-03-08T12:00:00.000Z
1573154553,4502310,54151,Greenville County School District,South Carolina,Proximity Learning,"$3,637.00",2019-03-07T12:00:00.000Z
1573800206,4844150,78545,Victoria Independent School District,Texas,Elevate K12,"$19,548.00",2019-03-06T12:00:00.000Z
1668552561,2201080,74399,Monroe City School District,Louisiana,Elevate K12,"$13,200.00",2019-03-04T12:00:00.000Z
1668552560,2201080,74399,Monroe City School District,Louisiana,Elevate K12,"$13,600.00",2019-03-04T12:00:00.000Z
1668552562,2201080,74399,Monroe City School District,Louisiana,Elevate K12,"$22,000.00",2019-03-04T12:00:00.000Z
1711148224,1709930,80403,Chicago Public School District 299,Illinois,Proximity Learning,"$6,048.00",2019-03-04T12:00:00.000Z
1711150188,1709930,80403,Chicago Public School District 299,Illinois,Proximity Learning,"$5,063.80",2019-03-04T12:00:00.000Z
