"leaid","name","state_location","city_location","Official Domain JSON","Website","Job Board JSON","Job Board","External Platform"
"4027990","South Rock Creek Public School","OK","Shawnee","Response","src.k12.ok.us","Response","https://www.k12jobspot.com/District/16251/Jobs","K12JobSpot"
"4028170","Sperry Public Schools","OK","Sperry","Response","sperry.k12.ok.us","Response","https://www.sperry.k12.ok.us/vnews/display.v/SEC/District%20Information%7CEmployment%3E%3EApplications%20Now%20Being%20Accepted",
"4028200","Spiro Public Schools","OK","Spiro","Response","spiro.k12.ok.us","Response","https://www.spiro.k12.ok.us/o/sps/page/job-openings",
"4028350","Springer Public Schools","OK","SPRINGER","Response","springerschools.com","Response","https://www.springerschools.com/careers",
"4028590","Sterling Public Schools","OK","Sterling","Response","sterlingtigers.org","Response","https://skyward.iscorp.com/SterlingCUSD5ILSky/ApplicantTracking/JobBoard/ViewJobPostings","Skyward"
"4028620","Stidham Public School","OK","Eufaula","Response","stidham.k12.ok.us","Response","https://www.k12jobspot.com/District/16256/Jobs","K12JobSpot"
"4028650","Stigler Public Schools","OK","Stigler","Response","stiglerps.com","Response","https://www.stiglerps.com/page/job-opportunities",
"4028680","Stillwater Public Schools","OK","Stillwater","Response","stillwaterschools.com","Response","https://stillwaterschools.tedk12.com/hire/index.aspx","tedk12"
"4028920","Straight Public School","OK","Guymon","Response","straighteagles.com","Response","",
"4028980","Stratford Public Schools","OK","Stratford","Response","stratford.k12.ok.us","Response","https://stratford.k12.ok.us/application-for-employment",
"4029010","Stringtown Public Schools","OK","Stringtown","Response","stringtownisd.org","Response","http://stringtownisd.org/job-listings",
"4029040","Strother Public Schools","OK","Seminole","Response","strother.k12.ok.us","Response","https://www.strother.k12.ok.us/page/job-listings",
"4029070","Stroud Public Schools","OK","Stroud","Response","stroud.k12.ok.us","Response","https://www.stroud.k12.ok.us/page/employment-opportunities",
"4029100","Stuart Public Schools","OK","Stuart","Response","stuart.k12.ok.us","Response","https://www.stuartbroncos.org/page/job-opportunities",
"4029400","Talihina Public Schools","OK","Talihina","Response","talihina.k12.ok.us","Response","https://www.talihina.k12.ok.us/100054_2",
"4029430","Taloga Public Schools","OK","Taloga","Response","taloga.k12.ok.us","Response","https://www.taloga.k12.ok.us/careers",
"4029520","Tannehill Public School","OK","McAlester","Response","tannehill.k12.ok.us","Response","https://tannehill.k12.ok.us/current-job-openings",
"4029640","Temple Public Schools","OK","Temple","Response","templeps.org","Response","https://temple.schoolspring.com/","SchoolSpring"
"4029670","Tenkiller Public School","OK","Welling","Response","tenkiller.k12.ok.us","Response","https://www.tenkiller.k12.ok.us/page/employment",
"4029820","Texhoma Public Schools","OK","Texhoma","Response","texhoma61.net","Response","https://www.texhoma61.net/apps/pages/index.jsp?uREC_ID=1461228&type=d&pREC_ID=1617415",
"4029850","Thackerville Public Schools","OK","Thackerville","Response","thackervilleschools.org","Response","",
"4029886","Mountain View-Gotebo Schools","OK","Mountain View","Response","mvgschools.com","Response","https://www.k12jobspot.com/District/16280/Jobs","K12JobSpot"
"4030030","Tipton Public Schools","OK","Tipton","Response","tiptontigers.net","Response","https://www.tiptontigers.net/job-listings",
"4030048","Woodland Public Schools","OK","Fairfax","Response","woodland.k12.ok.us","Response","https://www.woodlandschools.org/page/7",
"4030060","Tishomingo Public Schools","OK","Tishomingo","Response","tishomingo.k12.ok.us","Response","https://www.tishomingo.k12.ok.us/jobs",
"4030120","Tonkawa Public Schools","OK","Tonkawa","Response","tonkawa.k12.ok.us","Response","https://www.tonkawa.k12.ok.us/page/job-listings",
"4030197","Porter Consolidated Schools","OK","Porter","Response","porter.k12.ok.us","Response","https://www.porter.k12.ok.us/certified-application",
"4030270","Tupelo Public Schools","OK","Tupelo","Response","tupelo.k12.ok.us","Response","https://ats4.atenterprise.powerschool.com/ats/app_login.shtml?COMPANY_ID=00012988","Power School"
"4030290","Turkey Ford Public School","OK","WYANDOTTE","Response","turkeyford.net","Response","https://www.k12jobspot.com/District/16288/Jobs","K12JobSpot"
"4030300","Turner Public Schools","OK","Burneyville","Response","turnerisd.org","Response","https://www.turnerisd.org/job_board",
"4030330","Turpin Public Schools","OK","Turpin","Response","turpinps.org","Response","",
"4030360","Tushka Public Schools","OK","Atoka","Response","tushka.k12.ok.us","Response","https://www.k12jobspot.com/District/16291/Jobs","K12JobSpot"
"4030390","Tuskahoma Public School","OK","Tuskahoma","Response","tuskahoma.k12.ok.us","Response","https://www.tuskahoma.k12.ok.us/job-postings",
"4030450","Twin Hills Public School","OK","Okmulgee","Response","twinhills.k12.ok.us","Response","",
"4030480","Tyrone Public Schools","OK","Tyrone","Response","tyronebobcats.org","Response","",
"4030600","Union Public Schools","OK","Tulsa","Response","unionps.org","Response","https://union.tedk12.com/hire/index.aspx","TEDK12"
"4030630","Union City Public Schools","OK","Union City","Response","unioncity.k12.ok.us","Response","https://www.unioncity.k12.ok.us/page/careersjob-opportunities",
"4030870","Valliant Public Schools","OK","Valliant","Response","vpsd.org","Response","https://www.vpsd.org/o/district/page/employment-opportunities",
"4030960","Vanoss Public Schools","OK","Ada","Response","vanoss.k12.ok.us","Response","https://www.vanoss.k12.ok.us/job-listings",
"4030990","Varnum Public Schools","OK","Seminole","Response","varnum.k12.ok.us","Response","https://varnum.k12.ok.us/district/careers/",
"4031020","Velma-Alma Public Schools","OK","Velma","Response","velma-alma.com","Response","https://www.k12jobspot.com/District/16301/Jobs","K12JobSpot"
"4204090","Bryn Athyn School District","PA","","Response","brynathynschooldistrict.org","Response","https://www.k12jobspot.com/District/16829/Jobs","K12JobSpot"
"4031170","Vici Public Schools","OK","Vici","Response",,,,
"4031290","Vinita Public Schools","OK","Vinita","Response","vinitahornets.com","Response","https://vinitahornets.schoolspring.com/","SchoolSpring"
"4031350","Wagoner Public Schools","OK","Wagoner","Response","wagonerps.org","Response","https://www.wagonerps.org/page/employment",
"4031380","Wainwright Public School","OK","Wainwright","Response","wainwrightk8.org","Response","https://www.k12jobspot.com/District/16308","K12JobSpot"
"4031860","Watts Public Schools","OK","Watts","Response","wattsschool.com","Response","https://www.k12jobspot.com/District/16315/Jobs","K12JobSpot"
"4032280","Wellston Public Schools","OK","Wellston","Response","wellstonschools.org","Response","https://www.applitrack.com/osbac/OnlineApp/JobPostings/view.asp?choosedistrict=true&applitrackclient=0.28811=,%200.8991=&all=1=&category=Administration=&?all=1%3D&=&AppliTrackJobId=15748_0.3951&AppliTrackLayoutMode=detail&AppliTrackViewPosting=1","AppliTrack"
"4032370","Western Heights Public Schools","OK","Oklahoma City","Response","westernheights.k12.ok.us","Response","https://westernheights.tedk12.com/hire/index.aspx","PowerSchool Applicant Tracking"
"4032400","Westville Public Schools","OK","Westville","Response","westville.k12.ok.us","Response","https://westville.tedk12.com/hire/index.aspx","PowerSchool Applicant Tracking"
"4032610","White Oak Public Schools","OK","Vinita","Response","whiteoakranchers.webador.com","Response","https://www.k12jobspot.com/District/16329/Jobs","K12JobSpot"
"4032640","White Rock Public School","OK","McLoud","Response","whiterock.k12.ok.us","Response","https://www.whiterock.k12.ok.us/employment",
"4032670","Whitebead Public School","OK","Pauls Valley","Response","whitebead.net","Response","https://www.whitebead.net/page/employmentinformation",
"4032700","Whitefield Public School","OK","Whitefield","Response","whitefield.k12.ok.us","Response","",
"4032730","Whitesboro Public Schools","OK","Whitesboro","Response","whitesborops.k12.ok.us","Response","https://whitesborops.k12.ok.us/63174",
"4032760","Wickliffe Public School","OK","Salina","Response","wickliffeschool.com","Response","https://www.wickliffeschool.com/",
"4032790","Wilburton Public Schools","OK","Wilburton","Response","wilburtondiggers.org","Response","",
"4032880","Wilson Public Schools","OK","Henryetta","Response","wilson.k12.ok.us","Response","https://www.wilson.k12.ok.us/job-listings",
"4032940","Wilson Public Schools","OK","Wilson","Response","wilson.k12.ok.us","Response","https://www.wilson.k12.ok.us/job-listings",
"4032970","Wister Public Schools","OK","Wister","Response","wisterschools.org","Response","https://www.k12jobspot.com/District/16338/Jobs","K12JobSpot"
"4033090","Woodall Public School","OK","Tahlequah","Response","woodall.k12.ok.us","Response","https://www.woodall.k12.ok.us/vnews/display.v/SEC/Employment%20Opportunities",
"4033180","Woodward Public Schools","OK","Woodward","Response","woodwardps.net","Response","https://woodward.schoolspring.com/","SchoolSpring"
"4033210","Wright City Public Schools","OK","Wright City","Response","wcisd.org","Response","https://www.wcisd.org/615406_3",
"4033240","Wyandotte Public Schools","OK","Wyandotte","Response","wyandotte.k12.ok.us","Response","https://www.wyandotte.k12.ok.us/page/job-listings",
"4033300","Wynnewood Public Schools","OK","Wynnewood","Response","wynnewood.k12.ok.us","Response","https://www.wynnewood.k12.ok.us/page/employment-page",
"4033330","Wynona Public Schools","OK","Wynona","Response","wynona.k12.ok.us","Response","https://www.njsba.myrevelus.com/job_board","myrevelus.com"
"4033360","Yale Public Schools","OK","Yale","Response","yale.k12.ok.us","Response","https://ossba.myrevelus.com/job_board","myrevelus.com"
"4033390","Yarbrough Public Schools","OK","Goodwell","Response","yarbrough.k12.ok.us","Response","https://www.teachers-teachers.com/employer/yarbrough-public-schools-4535","Teachers-Teachers.com"
"4033480","Yukon Public Schools","OK","Yukon","Response","yukonschools.org","Response","https://yukon.schoolspring.com/","SchoolSpring"
"4033540","Zaneis Public School","OK","Wilson","Response","zaneis.k12.ok.us","Response","https://www.k12jobspot.com/District/16348/Jobs","K12JobSpot"
"4033600","Zion Public School","OK","Stilwell","Response","zionjets.com","Response","https://www.zionjets.com/page/employment-opportunities",
"4033601","Rock Creek Public Schools","OK","Bokchito","Response","rockcreekisd.net","Response","https://www.rockcreekisd.net/employment-opportunities",
"4033602","Fort Cobb-Broxton Schools","OK","Fort Cobb","Response","fcbmustangs.com","Response","https://www.k12jobspot.com/District/16351/Jobs","K12JobSpot"
"4033603","Binger-Oney Public Schools","OK","Binger","Response","binger-oney.k12.ok.us","Response","https://www.k12jobspot.com/District/16352/Jobs","K12JobSpot"
"4100003","Falls City School District 57","OR","Falls City","Response","fallscityschools.org","Response","https://fctigers.tedk12.com/hire/index.aspx","PowerSchool Applicant Tracking"
"4100014","Vale School District 84","OR","Vale","Response","valesd.org","Response","https://www.valesd.org/employment-advertisements",
"4100015","Gervais School District 1","OR","Gervais","Response","gervais.k12.or.us","Response","https://gervais.tedk12.com/hire/index.aspx","TalentEd"
"4100016","Yamhill-Carlton School District 1","OR","Yamhill","Response","ycsd.k12.or.us","Response","https://www.applitrack.com/ycsd/onlineapp/default.aspx?all=1","AppliTrack"
"4100019","Harrisburg School District 7J","OR","Harrisburg","Response","harrisburg.k12.or.us","Response","https://harrisburg.tedk12.com/hire/index.aspx","PowerSchool Applicant Tracking"
"4100020","North Santiam School District 29J","OR","Stayton","Response","nssd29j.org","Response","https://www.applitrack.com/NSantiam/onlineapp/default.aspx?all=1","Frontline"
"4100048","North Wasco School District 21","OR","The Dalles","Response","nwasco.k12.or.us","Response","https://nwasco.tedk12.com/hire/index.aspx","TalentEd"
"4100640","Myrtle Point School District 41","OR","Myrtle Point","Response","mpsd.k12.or.us","Response","https://www.mpsd.k12.or.us/page/jobs",
"4100990","Adel School District 21","OR","Lakeview","Response","lakeesd.k12.or.us","Response","",
"4101020","Adrian School District 61","OR","Adrian","Response","adriansd.org","Response","https://www.adriansd.org/human-resources/employment",
"4101120","Greater Albany School District 8J","OR","Albany","Response","albany.k12.or.us","Response","https://www.applitrack.com/greateralbany/onlineapp/","Frontline"
"4101200","Alsea School District 7J","OR","Alsea","Response","alsea.k12.or.us","Response","https://alsea.tedk12.com/hire/index.aspx","TalentEd"
"4101230","Amity School District 4J","OR","Amity","Response","amity.k12.or.us","Response","https://amity.tedk12.com/hire/index.aspx","PowerSchool Applicant Tracking"
"4101350","Annex School District 29","OR","Ontario","Response","annex.k12.or.us","Response","",
"4101470","Arlington School District 3","OR","Arlington","Response","arlington.k12.or.us","Response","https://northcentralesd.tedk12.com/Hire/index.aspx","North Central Educational Service District"
"4101660","Athena-Weston School District 29J","OR","Athena","Response","athwest.k12.or.us","Response","https://www.applitrack.com/imesd/onlineapp/JobPostings/view.asp?AppliTrackJobId=739","AppliTrack"
"4101710","Baker School District 5J","OR","Baker City","Response","bakersd.org","Response","https://www.applitrack.com/Baker5J/onlineapp/","Frontline"
"4101740","Burnt River School District 30J","OR","Unity","Response","burntriver.k12.or.us","Response","https://www.burntriver.k12.or.us/page/job-openings",
"4101800","Bandon School District 54","OR","Bandon","Response","bandon.k12.or.us","Response","https://www.applitrack.com/bandon/onlineapp/default.aspx","Frontline"
"4101830","Banks School District 13","OR","Banks","Response","banks.k12.or.us","Response","https://www.applitrack.com/banksschool/onlineapp/default.aspx?all=1","Frontline"
"4101920","Beaverton School District 48J","OR","Beaverton","Response","beaverton.k12.or.us","Response","https://www.beaverton.k12.or.us/departments/human-resources/careers",
"4102160","Blachly School District 090","OR","Blachly","Response","blachly.k12.or.us","Response","https://blachly.tedk12.com/hire/index.aspx","PowerSchool Applicant Tracking"
"4102190","Black Butte School District 41","OR","Camp Sherman","Response","blackbutte.k12.or.us","Response","https://www.blackbutte.k12.or.us/about/employment/",
"4102310","Brookings-Harbor School District 17","OR","Brookings","Response","brookings.k12.or.us","Response","https://www.applitrack.com/brookings/onlineapp/","Frontline"
